datadate,GroupCount,mean_sigma_V,median_sigma_V,mode_sigma_V,std_sigma_V,min_sigma_V,max_sigma_V,skewness_sigma_V,kurtosis_sigma_V
2006-06-15,451,0.167430218429374,0.135204317482845,0.000798382332908202,0.137245756922323,0.000798382332908202,1.24866494616812,3.5158401357105,21.5990985260004
2006-06-16,452,0.168077735202816,0.134712248633612,0.000798519228032644,0.14013792037962,0.000798519228032644,1.24210205137141,3.70574605532235,23.6029090466893
2006-06-19,458,0.165850649124698,0.132426163493374,0.000799944321604771,0.138173497106685,0.000799944321604771,1.23543386901831,3.68005850585223,23.090760317829
2006-06-20,459,0.165598476520879,0.132757048527122,0,0.135966540275317,0,1.23005502816991,3.5379801836651,21.7981963978658
2006-06-21,462,0.166081781254647,0.132397747164981,0.000788123366741901,0.134432334926831,0.000788123366741901,1.22375918144904,3.44092234880499,20.9479511742094
2006-06-22,462,0.168230827169261,0.133205674061375,0.000788066667733488,0.139808575860687,0.000788066667733488,1.22287803077235,3.41893974873459,19.9526268868553
2006-06-23,459,0.166491102812824,0.133969128449953,0.00078961993029579,0.13497292021024,0.00078961993029579,1.21672540602588,3.43312582162432,20.7439453177668
2006-06-26,459,0.165678021723485,0.134202726739169,0,0.133430180599404,0,1.21307983552825,3.38094435102836,20.4231630447935
2006-06-27,456,0.165508336952532,0.133938391611997,0,0.134868844930465,0,1.20699967386252,3.46454713096746,21.0296182925101
2006-06-28,460,0.172024422755445,0.133919681666294,0.000813900742259121,0.152246223833946,0.000813900742259121,1.20131546824298,3.59246878500446,20.1274186016537
2006-06-29,460,0.170055593793403,0.133874902070639,0.000813860149306258,0.146293978240798,0.000813860149306258,1.19574437230509,3.54820264896244,20.3292359215627
2006-06-30,462,0.171075917944604,0.13419653456023,0.000815445430885439,0.147056163942762,0.000815445430885439,1.18991447751311,3.42276613822095,18.8609645531327
2006-07-05,460,0.168773094262651,0.134036275833396,0.000815859387403002,0.13914088749814,0.000815859387403002,1.18411697180656,3.31441616819894,18.6902859986958
2006-07-06,459,0.167733121631374,0.133504243372275,0.00081576450200712,0.13645688585769,0.00081576450200712,1.17860698039276,3.25179306346755,18.3732895915949
2006-07-07,462,0.168859660448287,0.133631338162347,0.000815848793458567,0.139968834055983,0.000815848793458567,1.17336578116934,3.24314661380106,17.7888132361569
2006-07-10,461,0.166496599544967,0.133399196009897,0.000817367432088459,0.133114917712879,0.000817367432088459,1.16816018628336,3.14984559921684,17.7462525375267
2006-07-11,461,0.167964599519817,0.133852762713634,0,0.138254938198769,0,1.16307749974318,3.20188380709621,17.6451007550098
2006-07-12,461,0.166407998938548,0.132348385693514,0.000815656031183265,0.131899029391105,0.000815656031183265,1.15781067959445,3.08560964007052,17.3705004044789
2006-07-13,461,0.16655616885144,0.132582112307786,0.00081557963647009,0.135623373563653,0.00081557963647009,1.15244734162118,3.323995912347,19.3208564225608
2006-07-14,460,0.166052478263431,0.131848674315836,0.00081570461524322,0.136409125619696,0.00081570461524322,1.18018825904144,3.4579125614694,20.7145835536084
2006-07-17,461,0.16553084416413,0.131819294979048,0,0.135097996976667,0,1.14234888119779,3.36598988410847,19.8759073141374
2006-07-18,459,0.166432109167165,0.134068255903675,0.000815582407982474,0.133745332975101,0.000815582407982474,1.13792891373313,3.28524035817616,19.139445736335
2006-07-19,461,0.169209391724815,0.133871341871592,0.000815572724033114,0.147308328638242,0.000815572724033114,1.31818455557594,3.80569375518513,23.7249554637222
2006-07-20,458,0.16803506859436,0.132878637752344,0.000815869859913389,0.146052478505131,0.000815869859913389,1.31818455557594,4.04563097149964,26.9964417280584
2006-07-21,462,0.169108934551235,0.133946165980241,0.000815733950373408,0.145476202586812,0.000815733950373408,1.24289619421198,3.63292995489496,21.9431863284978
2006-07-24,462,0.168773187898834,0.13351923393459,0.000817556691768297,0.143432377707274,0.000817556691768297,1.2067921635864,3.50022012726354,20.6761887218346
2006-07-25,452,0.170208958379781,0.134993980952097,0.00082446661030256,0.14414331722675,0.00082446661030256,1.17394835589862,3.42695020399129,19.7393339548142
2006-07-26,453,0.170517289549328,0.1343098246659,0.000824424810419255,0.143298712947942,0.000824424810419255,1.17394835589862,3.3463788654466,19.1110222920012
2006-07-27,448,0.170213632369732,0.133152940325719,0.000824163789205947,0.143531568547476,0.000824163789205947,1.22159096637416,3.40238617592039,19.6945424268348
2006-07-28,456,0.169077944721306,0.132926810149296,0.000826239973875149,0.142434307681662,0.000826239973875149,1.19067763466584,3.40177841803508,19.6376220575207
2006-07-31,455,0.166929929074391,0.133220018752185,0,0.137773965760767,0,1.162543088952,3.33621471193133,19.6047334066017
2006-08-01,452,0.166531740356994,0.132831261553649,0,0.136220220410165,0,1.13587381004,3.26464627526132,18.9420144263379
2006-08-02,453,0.168096487919652,0.132799983604208,0,0.140224853259265,0,1.11109586455833,3.25647231114372,18.1797911892401
2006-08-03,453,0.168497917280659,0.132458345531716,0.000836221861620115,0.138611431572134,0.000836221861620115,1.08775095360455,3.20802313864387,17.8146304817434
2006-08-04,454,0.168847390003662,0.132757198869889,0.000835842058863999,0.137430965535258,0.000835842058863999,1.07777455046238,3.13926426099229,17.3084849410249
2006-08-08,454,0.168758513492396,0.132876525443175,0.000839763119423897,0.136678350111123,0.000839763119423897,1.07354498327945,3.10953253633213,17.0649363548727
2006-08-09,454,0.168640841271776,0.132866391774595,0.00084026675625006,0.135953233858487,0.00084026675625006,1.06936408197591,3.06268652554502,16.6893228641053
2006-08-10,455,0.168429715397346,0.132917709785682,0.000843242701645898,0.135077577956134,0.000843242701645898,1.06525573805013,3.03779871080675,16.4424631285625
2006-08-11,455,0.168308914511442,0.132775169049971,0.000842636671741413,0.134216665375741,0.000842636671741413,1.06117712195921,2.99660984075674,16.1408971899311
2006-08-14,454,0.168386666844604,0.132402155796581,0.000843536977877443,0.134624338409006,0.000843536977877443,1.05720467399934,2.93455242684677,15.5409844377492
2006-08-15,457,0.167875331400729,0.132092228508249,0.000842374372957602,0.133447240075594,0.000842374372957602,1.05315757256762,2.91900131963898,15.453790646122
2006-08-16,455,0.168359974213266,0.132185552009382,0.00084237619067798,0.134639948824108,0.00084237619067798,1.04935928947323,3.01889978501497,16.434761090334
2006-08-17,455,0.166588870022752,0.131896032074799,0,0.132682550666857,0,1.07630999100253,3.0841564257814,17.3922309580596
2006-08-18,455,0.170430245059061,0.131783354194515,0.000845609077833236,0.151244879094491,0.000845609077833236,1.70063420085241,4.34341095254471,33.4496479884132
2006-08-21,456,0.17111963759514,0.132101608869594,0.000847275174207672,0.156003744767143,0.000847275174207672,1.91282799756037,4.91814604216221,43.2030000688316
2006-08-22,456,0.170347736940041,0.131866879649151,0.00109248032853782,0.150082793176087,0.00109248032853782,1.68474003111139,4.29821016782213,32.9477851022984
2006-08-23,454,0.169537500539662,0.131458498016579,0,0.144898518814168,0,1.45906418892403,3.78309402501866,25.1549498723519
2006-08-24,454,0.169680658580592,0.13207440451287,0.00832421150283125,0.141564851594063,0.00832421150283125,1.30575328611176,3.49841711247315,21.284865331233
2006-08-25,459,0.168239410028569,0.131148276448247,0.00107792169937228,0.138987360677105,0.00107792169937228,1.226283020566,3.37735396144984,19.882979745912
2006-08-28,457,0.168659770855141,0.129896234976315,0.00107855621567318,0.138070520247229,0.00107855621567318,1.13557014129823,3.18961397655198,17.8377859502418
2006-08-29,456,0.167841832181405,0.129478793812226,0.00107773562637709,0.13619262711003,0.00107773562637709,1.07776168070293,3.12681501578736,17.216482825135
2006-08-30,456,0.167091148719483,0.129226864710127,0.00107776810070152,0.134445062567084,0.00107776810070152,1.02676422077667,3.08556443057466,16.8038782273607
2006-08-31,456,0.167214231296997,0.12990404606898,0.00107373097915709,0.133622470403983,0.00107373097915709,1.00914195094251,3.00173282844101,16.051862773075
2006-09-01,453,0.166251050925887,0.128213336122487,0.00107373790870118,0.132830248218671,0.00107373790870118,1.00586685608025,2.98995853837132,15.8582693588465
2006-09-05,456,0.166644603937058,0.129200044605928,0.00107578846011801,0.131639061010658,0.00107578846011801,1.00236984232609,2.94929731021409,15.5561982049938
2006-09-06,461,0.165618708795961,0.128650910210657,0.00107572306523274,0.130491454360875,0.00107572306523274,0.998922438805515,2.92198402439696,15.3358080522276
2006-09-07,461,0.165607397966314,0.128763795336772,0.00107562334129463,0.130215577561027,0.00107562334129463,0.995550467466621,2.89910566839965,15.138674427254
2006-09-08,463,0.164746210659737,0.128248861497761,0,0.129386468993837,0,0.992292230388587,2.8607751841647,14.8746406719932
2006-09-11,462,0.167230787306368,0.131261192280957,0,0.134238534216758,0,0.988935309804125,2.91566707645649,14.8818846342302
2006-09-12,463,0.166507550197886,0.130593137897468,0,0.133536468784023,0,0.985614469254399,2.90504647821865,14.8355493172239
2006-09-13,464,0.171953102464534,0.131070543404611,0.00107573789395918,0.17633325876512,0.00107573789395918,2.66590263893557,7.3096795028123,91.3591960622058
2006-09-14,460,0.16939452252351,0.131749236118085,0,0.155511730112276,0,2.0668659292484,5.44467060559621,54.6962442776845
2006-09-15,462,0.168181019137506,0.130393842825547,0.00108107413508507,0.145664148108562,0.00108107413508507,1.70362645862547,4.31579336094783,34.7962425331688
2006-09-18,462,0.166023519174314,0.130246568228716,0.00108322090453502,0.131221764692794,0.00108322090453502,0.972999249207681,2.82270107972178,14.234033498184
2006-09-19,463,0.166266656599688,0.131481375773809,0.00108111384524508,0.130776580963012,0.00108111384524508,0.970610210698758,2.79998790345635,14.1240781795218
2006-09-20,462,0.166154237464641,0.131485962504376,0.00108120882222924,0.130856859462888,0.00108120882222924,0.967629845688541,2.80530090460438,14.0661162724664
2006-09-21,464,0.166882485266865,0.131778252368594,0.00108091048729406,0.131248629282352,0.00108091048729406,0.964565941959737,2.75178415229427,13.6250712100686
2006-09-22,465,0.166175283595408,0.132756621186636,0,0.130549503708386,0,0.961562908375196,2.73554173054067,13.5351510088379
2006-09-25,462,0.166844373681178,0.133122158842501,0.00108389504052496,0.131142093909603,0.00108389504052496,0.958523800256678,2.73334176693345,13.3000781601228
2006-09-26,462,0.16501682176459,0.132861693403414,0.00108171537728302,0.126805729562987,0.00108171537728302,0.955506786871304,2.65618010364596,13.0330526610058
2006-09-27,464,0.1647962402756,0.132808360017171,0.00108177832643828,0.12594848823934,0.00108177832643828,0.952576532229355,2.61889327082994,12.8604532727419
2006-09-28,462,0.16364634441335,0.132587972368725,0,0.125516970839622,0,0.949656479587009,2.62839147132765,13.0042912721037
2006-09-29,463,0.163349043142382,0.132008701097095,0.00107959141328343,0.124836614474163,0.00107959141328343,0.946787486357192,2.61718520488021,12.9592701168546
2006-10-02,464,0.16469362226796,0.13210624769335,0.00108620063004081,0.128415402427617,0.00108620063004081,0.943888855370762,2.67630643616419,13.1015509363476
2006-10-03,467,0.163508197481127,0.132048446226133,0.00108402233074984,0.125264987589513,0.00108402233074984,0.9410536964937,2.6711312797088,13.4470197020423
2006-10-04,463,0.163532815699993,0.131612626696533,0.00108130980640825,0.124984134727064,0.00108130980640825,0.938247262283753,2.65585404324353,13.3343637661419
2006-10-05,464,0.163682431582541,0.131509215881732,0.00108134664978408,0.124714002544782,0.00108134664978408,0.935453329091582,2.63423612353636,13.1854767907786
2006-10-06,465,0.161462910004545,0.130253784372568,0.00108292817480266,0.119707150708011,0.00108292817480266,0.932708702219478,2.54092748658544,12.8295428154951
2006-10-10,467,0.162377362020826,0.130895603979755,0.00108033669385508,0.121973075130753,0.00108033669385508,0.929980603135088,2.55292319259108,12.5872445413198
2006-10-11,467,0.160904279219382,0.130185056442358,0.00107819210635572,0.118840183466203,0.00107819210635572,0.927225142869203,2.54887861953507,12.9133693455714
2006-10-12,466,0.160677308727413,0.129249720478476,0.00106795900265574,0.118733782275926,0.00106795900265574,0.924761760764053,2.55007462304885,12.8806175328051
2006-10-13,464,0.158350927864468,0.128929460833884,0,0.115121621545645,0,0.922056626665804,2.54129207404169,13.2668880612368
2006-10-16,463,0.159805111816956,0.130356352388873,0.00106979339387354,0.117600456358047,0.00106979339387354,0.919374989132519,2.5549235041255,12.9444164075366
2006-10-17,466,0.160916127939676,0.130334083111348,0.0092386809764352,0.119853679407208,0.0092386809764352,0.916761010791071,2.56392093414091,12.6751843581136
2006-10-18,467,0.16115351066081,0.13092945614951,0,0.121246573594238,0,0.914123097971612,2.6220432291337,13.2024076729014
2006-10-19,468,0.162260081504188,0.131424738503443,0,0.123501897527561,0,0.91151043966242,2.60995824712876,12.7853181581934
2006-10-20,466,0.161720422656356,0.130626378965827,0.00536787253127981,0.123205725230869,0.00536787253127981,0.909187676746014,2.60421415739299,12.6970492811488
2006-10-23,465,0.15989785312611,0.129137362672744,0.00537752123450109,0.119521302732094,0.00537752123450109,0.906644560939778,2.62797261775105,13.2430477087515
2006-10-24,465,0.161005331223485,0.130838826553353,0.00536899374597096,0.120088441722418,0.00536899374597096,0.904143590929223,2.58103327223617,12.8149571078403
2006-10-25,468,0.162668454835039,0.130380387014846,0.00536902510812091,0.121502855660127,0.00536902510812091,0.901640023453173,2.51214075408502,12.1399371579953
2006-10-26,468,0.162507179122516,0.130361573401727,0,0.121593545172686,0,0.899631450655948,2.48156907124277,11.9461623821022
2006-10-27,471,0.162654551123285,0.129295233858904,0,0.121845482674059,0,0.897193502937454,2.43915130684697,11.6230300665868
2006-10-30,469,0.167782990317576,0.12910171446189,0,0.154047159364478,0,1.7419360242334,4.83548184809374,40.420715276149
2006-10-31,468,0.164560796208773,0.129154840872537,0,0.133380692813203,0,1.41239337109351,3.4867868231571,24.0305979179615
2006-11-01,469,0.16486247902574,0.128969410537884,0.00535854660554027,0.134433299091431,0.00535854660554027,1.48742153402026,3.69795545307924,27.2524953148905
2006-11-02,469,0.164074479370911,0.128929748083327,0.00535823838633911,0.133978790534377,0.00535823838633911,1.48742153402026,3.71912638416358,27.5718552787424
2006-11-03,470,0.164711249609088,0.128935699565007,0,0.133238974351368,0,1.36736059563858,3.28808681756547,21.5327277809956
2006-11-06,470,0.168000182263988,0.131001813035256,0.00536607844015332,0.14284496585931,0.00536607844015332,1.36736059563858,3.64779946204524,24.164633141955
2006-11-07,471,0.168431316002552,0.131933277129935,0.00538282007725496,0.142193457373247,0.00538282007725496,1.31666574005952,3.53696753467985,22.7340451141188
2006-11-08,473,0.168189000124787,0.132248493364906,0.00538865216484152,0.141482278928309,0.00538865216484152,1.28796538444922,3.4401995053544,21.4924055403766
2006-11-09,475,0.168375350998424,0.132108970757774,0.00538620756038183,0.141042527071606,0.00538620756038183,1.285383616753,3.43118511903871,21.4628761556647
2006-11-10,477,0.168484383039694,0.132512598350311,0,0.140425225445752,0,1.28540113251275,3.30827505780047,20.1727495629247
2006-11-14,475,0.168611205918763,0.13202463350576,0.0053921715471976,0.139692764697375,0.0053921715471976,1.28543193133564,3.23456102051268,19.2969051015381
2006-11-15,479,0.169033301493837,0.132375796027878,0.0053897375815147,0.139446728744745,0.0053897375815147,1.28555080885689,3.17380274646437,18.5401068212505
2006-11-16,479,0.168854715330366,0.131708892483066,0.00529814739348232,0.138973037456976,0.00529814739348232,1.28563959324068,3.13420892869867,18.1187599270289
2006-11-17,476,0.168690328725479,0.131040615266142,0.00530042360620036,0.138463987906354,0.00530042360620036,1.28598407558333,3.10916542701721,17.8866230082298
2006-11-20,478,0.168414524555091,0.131975978096957,0,0.138419459039509,0,1.28864935570769,3.08532091272397,17.7171727622441
2006-11-21,477,0.16917807956459,0.132319547515931,0.0052877493370191,0.138578486440043,0.0052877493370191,1.28595883792272,3.10812592342965,17.9747305701703
2006-11-22,479,0.168745831102239,0.131684898359773,0.00525849449271602,0.138263713142351,0.00525849449271602,1.28600518204166,3.08834145559836,17.7975280236332
2006-11-24,479,0.168177815319273,0.131504616575559,0,0.13713405057,0,1.28874483647598,3.04465724355753,17.6838418995371
2006-11-27,479,0.172624959849188,0.12950950346736,0,0.177256445220248,0,2.64749389492998,7.02957230527047,85.8218565190535
2006-11-28,482,0.17160412526463,0.12982389443157,0,0.159276975479108,0,1.97658528254655,4.85293577661954,43.4916396651727
2006-11-29,482,0.171371283242451,0.130771998417235,0,0.152243186675474,0,1.64836302871815,3.97263732592495,29.2149072949603
2006-11-30,483,0.170230551596133,0.130782109836455,0,0.146951430052076,0,1.42979264263108,3.5660286501865,23.3328073496972
2006-12-01,484,0.170370339179293,0.130878113694413,0,0.144243675263277,0,1.30287246210189,3.36223126758197,20.7328490122144
2006-12-04,483,0.17015001238181,0.13098635228858,0,0.14275607146586,0,1.28638711790752,3.22047930890945,19.111444943156
2006-12-05,482,0.170847757735722,0.131073951800383,0.00523285174668971,0.142086342097763,0.00523285174668971,1.28370821617073,3.0915402942081,17.7136904803349
2006-12-06,481,0.169832839318359,0.130830639196904,0.00522985694299923,0.139785653636824,0.00522985694299923,1.28375324414175,3.06456981139636,17.5863225061287
2006-12-07,482,0.170370305180999,0.130790331039757,0.00522965921592201,0.140209937224795,0.00522965921592201,1.28107598805425,2.96946144927616,16.5770976258577
2006-12-08,479,0.171294978020814,0.131801530837025,0.00544896074264257,0.139796879147024,0.00544896074264257,1.27849561845698,2.90302333805165,16.04885039783
2006-12-11,491,0.176783838334521,0.135275475040556,0,0.154150370028513,0,1.48168360719871,3.46781358886223,21.7764662165185
2006-12-12,490,0.176857789887597,0.135492984349892,0,0.153199797905032,0,1.3805780059598,3.2763701008494,19.3249007823387
2006-12-13,520,0.179526261594531,0.13637241129086,0,0.167178095973702,0,1.81362374764226,4.15098349379318,30.2975840972434
2006-12-14,519,0.174727774398136,0.132517434483847,0,0.172610815235763,0,1.81362374764226,4.21511822833845,30.3081970406179
2006-12-15,521,0.190998608338384,0.134477936911298,0,0.262114589627577,0,3.86892453386466,7.81213547747069,90.7527527297301
2006-12-18,521,0.201137485174279,0.136747861390989,0,0.345400849163729,0,6.53016099512467,12.8005259700629,221.943099070315
2006-12-19,520,0.204869619551198,0.138399770704871,0,0.318580924518749,0,5.70786256536292,11.0456853155733,176.841049696631
2006-12-20,522,0.209464120030325,0.141412109567896,0,0.297665685546905,0,4.9479680746296,9.11014186590335,129.41059632255
2006-12-21,519,0.215249654098184,0.142364572173118,0,0.310687384104435,0,4.76583204645546,8.04486862030264,99.6110421018335
2006-12-22,514,0.209891224805639,0.140930995628331,0,0.299715997265427,0,4.54082740242363,8.10342352719885,98.6005885015601
2006-12-27,517,0.207081554823308,0.141738166677412,0.00648505293177443,0.280572347469682,0.00648505293177443,4.30084388351883,8.12304968590863,100.661075508821
2006-12-28,520,0.207474710199891,0.143036638656316,0.00485465076003714,0.274255598631345,0.00485465076003714,4.080418580014,7.54166187820904,88.8839693216177
2006-12-29,521,0.203467101280484,0.141175561857807,0.00485262035379956,0.262750867083986,0.00485262035379956,3.88792694606705,7.39198788670651,86.2507803916469
2007-01-03,523,0.201677700197504,0.142270378567855,0,0.250747240365441,0,3.71749761292207,7.24315966932985,84.7032287264765
2007-01-04,521,0.200997749688959,0.142408771422309,0,0.244067859920969,0,3.56004808206796,6.95113801242997,79.1661292102878
2007-01-05,520,0.199914964381109,0.142287273331958,0.00656522651754231,0.239647216830924,0.00656522651754231,3.42315590071393,6.76248973889905,74.3289977167456
2007-01-08,520,0.200051213759063,0.142082122886099,0.00658721275557739,0.235558422495291,0.00658721275557739,3.29646435449663,6.44646971640593,68.6082964666962
2007-01-09,517,0.197497317142967,0.14138101166195,0.00657362231059422,0.229347712201039,0.00657362231059422,3.1860349067091,6.36165190561737,66.9463893851264
2007-01-10,525,0.197953212387984,0.142765512622299,0.00479556459369738,0.223667616648609,0.00479556459369738,3.08425579031839,6.11692159234755,63.4561925133202
2007-01-11,527,0.197037265749486,0.143272209140713,0.0047956325931874,0.218280429012408,0.0047956325931874,2.99188965780066,5.98745703260862,61.4566297445132
2007-01-12,523,0.196359945447735,0.142561151768976,0.00657084823683118,0.2145895166808,0.00657084823683118,2.90391298732419,5.81578912790856,58.5672052805358
2007-01-16,520,0.192959470142522,0.14192823381144,0,0.209904219985957,0,2.82589673784405,5.75910265015416,57.5076163406134
2007-01-17,525,0.194090813026352,0.142605599147793,0,0.207016300649293,0,2.75383936040886,5.5161901895455,53.9195969993509
2007-01-18,526,0.195548251901027,0.143111680730257,0.0055723374587961,0.20909607729571,0.0055723374587961,2.68679160109108,5.29038705282453,48.5448399537446
2007-01-19,524,0.193456723727104,0.142993795938199,0.00557551843823006,0.20519807833112,0.00557551843823006,2.62453565850981,5.26621603060019,47.9588525466323
2007-01-22,521,0.193496533616874,0.142456801216348,0.00659282544780544,0.203568516457461,0.00659282544780544,2.56634428083323,5.15627818531159,45.9688926441427
2007-01-23,520,0.192710435624705,0.142694187147172,0.00658218071176405,0.200610020756343,0.00658218071176405,2.51051063937785,5.07695051654823,44.7468988695513
2007-01-24,521,0.192161218667296,0.142525937070412,0.00660536683317994,0.198740627433787,0.00660536683317994,2.45932347668641,4.95951741704719,42.8472754304074
2007-01-25,518,0.187176129149094,0.140355636895601,0.00570591745898107,0.18783619202759,0.00570591745898107,2.41106701669372,5.21964770365182,48.2951094751842
2007-01-26,520,0.190702562625946,0.141847865139533,0.00660424865523542,0.194169774410763,0.00660424865523542,2.3654654077477,4.82384437793647,40.6052704791145
2007-01-29,519,0.189866993141294,0.141036064204361,0.0057712199187992,0.192428721175718,0.0057712199187992,2.33100063533056,4.77642062424862,39.8896346372561
2007-01-30,518,0.189596204004068,0.140905997628068,0.00574040453872974,0.190780448234221,0.00574040453872974,2.29040175687089,4.68557884173544,38.595914665669
2007-01-31,521,0.189593123396917,0.140921654696363,0.00574576721710446,0.188895636446463,0.00574576721710446,2.25378116845209,4.60667070392493,37.5170364560205
2007-02-01,524,0.189988441882476,0.141002221688821,0.00573040269400164,0.187308969466036,0.00573040269400164,2.21738118024702,4.48905252551164,36.1158688774727
2007-02-02,524,0.189831739439387,0.141203197156592,0.00573318069582633,0.186167528290651,0.00573318069582633,2.18263885233513,4.39801163251158,34.8223951008293
2007-02-05,524,0.188830158352259,0.140932751812439,0.00586390787254944,0.183177034505627,0.00586390787254944,2.1487458195076,4.38968008178974,34.8604287544006
2007-02-06,523,0.187702883830991,0.140713706983304,0.00583062931471174,0.180239669059196,0.00583062931471174,2.11679451659358,4.4081614793174,35.1244258743953
2007-02-07,523,0.188237390233088,0.140729653067729,0.00583200197010955,0.180027189772671,0.00583200197010955,2.08650117899759,4.28368609417439,33.4087377584654
2007-02-08,522,0.189545123249798,0.140715100153063,0.00659305199695006,0.180075834392514,0.00659305199695006,2.05694078066067,4.14382133772529,31.6022210970536
2007-02-09,522,0.188132443133273,0.140727122430706,0.00659306205829597,0.177612749256112,0.00659306205829597,2.02834323611292,4.16072566129724,31.7599293475045
2007-02-12,522,0.187690641759141,0.14095923395881,0.00658767243230657,0.176293611973382,0.00658767243230657,2.00115084187103,4.11351034411696,31.1023861886319
2007-02-13,524,0.185823487725378,0.140722846440167,0.00587580322349195,0.172599611593937,0.00587580322349195,1.97529125880964,4.14823646074966,31.8781376679527
2007-02-14,520,0.185358415276005,0.140610528332248,0.00650123413481569,0.17148781440084,0.00650123413481569,1.95055978051066,4.11838073954237,31.4173321320369
2007-02-15,522,0.184558644666199,0.140706744613175,0.00594176403792919,0.169591450665526,0.00594176403792919,1.92673612376659,4.06913377387126,30.921337481078
2007-02-16,518,0.184381835593625,0.139973371235301,0.00641894768970108,0.168706866291276,0.00641894768970108,1.903738759962,4.03200890252074,30.3833188778139
2007-02-20,504,0.181892467395292,0.138852213365464,0.00637960578472044,0.168603281221628,0.00637960578472044,1.88145901488978,4.05781253806599,30.2531661987045
2007-02-21,518,0.18318007063153,0.139865630897001,0,0.166896012987219,0,1.85998095866791,3.92989259762087,29.1502771859424
2007-02-22,520,0.184171269968092,0.140499933903656,0.00620050017893161,0.168153591893857,0.00620050017893161,1.8392401058266,3.82028680181146,27.3834630598318
2007-02-23,525,0.183636112142342,0.140947966018882,0.00628377003467112,0.166428893400842,0.00628377003467112,1.8194911902032,3.80479820782523,27.2154198466877
2007-02-26,526,0.182069488609054,0.139777010915123,0.00595457536354571,0.163962537329344,0.00595457536354571,1.80019868307588,3.84800807748156,27.7678784205585
2007-02-27,525,0.181925757212114,0.139539375501141,0.00592173518017763,0.163686424428478,0.00592173518017763,1.78133144307717,3.78515710355913,26.9646773531716
2007-02-28,525,0.182891648031616,0.139695505215199,0.00542043239062118,0.163586414507789,0.00542043239062118,1.7628346820785,3.71718225541116,26.0790997964457
2007-03-01,526,0.182639201265755,0.139830937893829,0.00499272006847715,0.162707530666934,0.00499272006847715,1.74503165352043,3.68314152389794,25.6956815156188
2007-03-02,525,0.183043174293761,0.140112440254718,0.00540167107217029,0.161836422402329,0.00540167107217029,1.72782423866582,3.65630085079093,25.3629376671649
2007-03-05,528,0.182460498266015,0.140258770110911,0,0.160116005396344,0,1.71080092525212,3.64547426979395,25.4061758238122
2007-03-06,528,0.184929455024834,0.140560690103173,0,0.169767691263264,0,1.69493480164895,3.88350053797399,26.6075827067683
2007-03-07,528,0.184259279373223,0.140525343609738,0,0.168030006127828,0,1.67890509882252,3.79436851831147,25.528116906083
2007-03-08,529,0.184735683685523,0.140522232142191,0.0051698577369822,0.16653043786439,0.0051698577369822,1.66355221973433,3.73369431783063,24.8900444247631
2007-03-09,528,0.184427862367335,0.139863199823247,0.00554458339331048,0.165480661218192,0.00554458339331048,1.6485376836867,3.67744429437107,24.2907591135703
2007-03-12,528,0.182888972182973,0.138830973202889,0,0.164029760585573,0,1.63396038173659,3.6431309556076,23.90167677307
2007-03-13,527,0.182862415956153,0.138552982661283,0.0055418483543564,0.162667628233279,0.0055418483543564,1.61978376348942,3.59634248221753,23.4062246887033
2007-03-14,523,0.180955898599355,0.138167309144806,0.00570549286544161,0.159329938788068,0.00570549286544161,1.6059349334313,3.63021405222653,24.2593778304474
2007-03-15,524,0.182636058953981,0.138444751281488,0.00570065714391147,0.162298498625179,0.00570065714391147,1.59246708695456,3.50635277930051,22.2800177688256
2007-03-16,528,0.181702315718211,0.137324371873645,0.00581876791560928,0.160930076361357,0.00581876791560928,1.57927439403129,3.48827791252557,22.056837586252
2007-03-19,521,0.178058432691466,0.136579215268975,0,0.156715532930012,0,1.56632328997874,3.55530988813531,23.1804679846235
2007-03-20,526,0.187927726521153,0.136853767890851,0.00589640279952824,0.273161607050284,0.00589640279952824,5.3335414087013,13.3800684746236,243.050298536515
2007-03-21,529,0.183909131166915,0.136050359920642,0,0.228507402834658,0,4.12453542920552,10.6820839886098,172.090896954516
2007-03-22,529,0.183600507817586,0.136052644609565,0,0.207665326615604,0,3.4578874932759,8.7027005278744,123.418963551648
2007-03-23,528,0.18210562100282,0.135742980735578,0,0.195806109908782,0,3.0644218340526,7.56357788313408,96.9254223009505
2007-03-26,526,0.180652196503308,0.135430772668804,0.00588941238991558,0.186736745742797,0.00588941238991558,2.75298051000761,6.7110432622416,77.8707283130263
2007-03-27,529,0.180082323127228,0.13553418603322,0.00586121328586382,0.181213954223739,0.00586121328586382,2.56116536344446,6.16822723071429,66.7539622793955
2007-03-28,528,0.179451967222024,0.135704750808987,0.00583432964465316,0.176217302297586,0.00583432964465316,2.37204515488534,5.66382719880914,56.7231733291191
2007-03-29,531,0.179327640608299,0.135793904830929,0,0.173561093224303,0,2.24479619928983,5.26108258690113,49.4414267178804
2007-03-30,529,0.179485476975642,0.135686139844725,0.00577972972663078,0.171667426855361,0.00577972972663078,2.13874622336064,4.95716721714568,44.0482864799894
2007-04-02,530,0.178598912837513,0.135631903446943,0.00575488113967727,0.168192536337333,0.00575488113967727,2.03295021829193,4.76656719224485,40.5848933572367
2007-04-03,532,0.178075301843301,0.135152578817072,0.00573113420493433,0.16588969103387,0.00573113420493433,1.95601939276459,4.60264675758969,37.874614114875
