gvkey,GroupCount,mean_E,median_E,mode_E,std_E,min_E,max_E,skewness_E,kurtosis_E
1449,385,11089.5156381077,10653.003878235,8721.16353944827,1495.25507553628,8721.16353944827,20003.8894896999,1.17869181045864,6.04934985101549
1468,1768,439.747582209944,394.196923947007,128.448731738109,157.630272426096,128.448731738109,1500.61343009047,1.3808175135989,4.76964260953609
1487,3174,67080.8892168782,72582.316590635,7170.78974889929,36944.5024101594,7170.78974889929,210304.006741268,0.0189060118504101,1.56392246428835
1602,2996,11796.7650809616,10461.7204519156,166.683306158954,6384.81638516524,166.683306158954,29771.2067893339,1.09615191042191,3.58477038632399
1632,423,1937.4150978879,1790.23136628535,30.1604089134044,861.895726886917,30.1604089134044,8498.08336560475,1.69995858458425,10.6806888834143
1661,3015,3813.57969116332,3564.45808172618,1526.46374144192,1382.20467431736,1526.46374144192,7760.1420447106,0.572938428119558,2.48052638606557
1678,2875,8940.99149368291,8492.00937785997,2076.66325613595,5409.1060859531,2076.66325613595,28544.7404070881,0.804447430023327,3.3946861167403
1690,296,13080.058419802,11905.9056146477,6677.81271364336,4809.95887971597,6677.81271364336,34827.2252351373,0.66367550969013,3.43948692473962
1704,2867,4511.40909073913,4246.39399884771,2438.70780565865,1390.04785365925,2438.70780565865,13055.4164250482,0.717529588953914,3.24517935822673
1722,4737,8572.6477414837,8794.74922612107,646.640254576823,3139.81075123326,646.640254576823,19076.5928894235,0.23806487813739,2.85327074635368
1773,4038,2247.68823567562,2248.72812594677,975.503466363896,678.106039874966,975.503466363896,4175.5030350745,0.245572756912025,2.38235248787081
1891,1522,8093.92916981562,6673.90088608477,4254.59192728996,3336.86867904846,4254.59192728996,18655.4522938882,1.29223194367573,3.5731915389366
1913,1722,1943.31106088253,1727.1847236659,749.789897712268,837.494904457651,749.789897712268,5537.92476996381,1.03272078921558,3.21729880721087
1919,4753,2273.79864722993,2329.4578928613,714.389835931349,684.010110961446,714.389835931349,4080.18461211732,0.0415603050538782,2.44555445814292
1920,4490,2683.86754684496,2477.18557426544,857.355714977469,1122.51601956406,857.355714977469,9908.76005010698,1.2626148080422,5.59168271596455
1932,624,7685.33662398745,7766.29266675569,3753.48377314626,785.023265697857,3753.48377314626,8978.07803779627,-1.54644519998175,5.81960694797634
1976,3428,5363.2190001256,5050.74107474101,1998.71365538027,2382.72162616302,1998.71365538027,12260.1415707132,0.902752040640292,3.37397825006543
1988,1767,1475.93978854657,1453.00748828361,624.313204384031,565.269900383771,624.313204384031,4884.95370836268,1.12363935936921,5.83918325436786
1995,2528,3880.52657609739,3379.37117330254,255.909311509055,1552.65406426515,255.909311509055,9435.74911610178,0.956167281600569,3.38667771492333
2002,2487,3322.75872024029,3194.06783689041,1237.15914390183,1141.71301753164,1237.15914390183,5508.96781253246,0.0520006519358931,2.09765809358441
2019,693,61628.4121337952,58148.857700336,17939.7807797533,15617.0990177675,17939.7807797533,99820.7614282809,0.767317074172174,3.3452834505403
2025,330,1007.96258991346,842.870966453935,89.4425886984546,502.352032260017,89.4425886984546,2674.53931165187,1.76131497988547,4.89474007194713
2055,928,4150.49835544749,2655.66399929559,1235.8868532374,2740.02274860051,1235.8868532374,10737.9708791226,0.790305666905345,2.36480202246104
2085,1131,814.770546029646,834.95672815069,337.054009644499,191.712653694174,337.054009644499,1212.32439453279,-0.200833936135777,1.90208849936194
2086,4373,5037.37376899874,4894.51212728377,467.299643850329,1338.61294664048,467.299643850329,10335.4912592085,0.470523597291686,2.62868519389483
2111,261,1227.87171453693,1254.81662930586,169.695477394255,195.861832767942,169.695477394255,1644.96897344392,-1.33540701411566,7.16830149104167
2136,1199,35865.1105663778,33440.9007010182,18511.0926789375,10179.6352710426,18511.0926789375,103936.775080087,1.7243135933132,7.93612903833309
2137,2088,6431.27564023117,6157.29832508345,4202.78968664307,1586.78302906249,4202.78968664307,18896.0992361064,2.12506478566568,10.8271367690396
2150,1231,559.1525586643,549.711362279577,21.2912681728881,71.4588397176026,21.2912681728881,770.072432207651,0.0534758541023063,4.97803779983961
2154,1567,762.050160155521,734.722374130245,75.9319792920807,238.763732624634,75.9319792920807,1356.29320052295,0.16136309370496,2.24216268265565
2176,481,42870.6037443444,42242.8072199699,7396.18804246427,7478.04593332723,7396.18804246427,62033.8889159931,-0.622180504318856,7.86122972844744
2184,2833,6903.60479502221,6334.04158485671,3482.0654652564,2164.13916280045,3482.0654652564,15599.3945294927,0.985773344417686,3.34401760676578
2259,1356,486.75844673411,416.17014624133,180.929327607218,178.274586874109,180.929327607218,959.362066399895,1.08585370053472,3.23854853154
2269,2142,2439.52286968612,1913.46868102894,1049.60070839274,1384.06106239747,1049.60070839274,7169.30484332287,1.8121509258782,5.56979933853642
2285,4842,33501.848686234,27416.1255674646,14339.1743673375,18765.564925153,14339.1743673375,124953.219854853,2.0724917284001,6.43317383394769
2290,1418,1368.95384960679,1349.41034153817,855.735023421821,332.049280993022,855.735023421821,2247.28895720948,0.531949915809195,2.50183637008855
2337,11,2512.14525139017,2524.42836335229,1753.37572672289,431.955819627298,1753.37572672289,3209.97648102367,-0.104246883838546,2.52109777441823
2338,2625,3833.83819592971,3534.351773409,1922.26261277589,1136.95577851208,1922.26261277589,9344.47169658453,1.01348082113299,3.4927496102189
2369,1205,10389.7144231718,10563.8071116752,2139.77199754281,2437.00259363797,2139.77199754281,18161.442740408,-0.19701317223832,2.82177508712689
2393,1212,568.16770148972,552.901813589586,316.070818969191,105.214067587739,316.070818969191,942.278528075248,0.422634059676157,2.77914847904199
2403,3392,10225.3792829553,9821.23101267386,369.654963916522,3080.51178997661,369.654963916522,23559.4120235596,0.592838205098088,2.81273210300793
2408,3508,4105.84320206591,4307.0358429307,1224.98577963178,1012.60790718677,1224.98577963178,8269.21066249824,-0.804207699961615,3.7157364253006
2410,4831,102140.582452872,102006.335313082,34584.6046116483,29282.3909643816,34584.6046116483,185605.746501986,0.231079299645538,2.03252529498846
2411,4496,34181.1781229042,29589.2372481387,17835.8016200958,15346.9218396869,17835.8016200958,99153.519279987,2.15536538108287,7.7941479058586
2444,2772,1207.23814457165,1189.22049940209,416.439266428741,265.38828501236,416.439266428741,2308.81666668594,0.123423394410105,2.92659680872936
2504,1545,1216.78345679774,1228.36710177247,253.600548066082,229.954590466127,253.600548066082,2148.21196275911,-0.877080665599574,5.93053301704367
2547,3287,8584.23655975893,8242.65540822071,1009.88283543396,1769.43093511386,1009.88283543396,15541.6345184907,1.2414543563723,5.19462104045056
2558,4787,4720.29050340529,4560.78817479374,2926.91185315244,1097.19966649303,2926.91185315244,8310.15050677639,0.944024529611747,3.71985748280766
2574,3310,7436.64645035319,7283.1222570477,2785.67640223419,2842.35816147751,2785.67640223419,17689.5850935422,0.618137800420339,2.81195193427332
2593,1819,871.780674434358,835.520166710294,434.880014184439,209.123591128987,434.880014184439,1800.66783970195,0.832851954615748,4.22221321205531
2663,4850,2511.534716194,2350.29569719212,1355.00263921118,803.901764176068,1355.00263921118,5589.92833915848,1.53548362405369,5.54188258098174
2696,3124,5678.83461958376,5701.36864575368,1184.95039854478,1886.0240563622,1184.95039854478,14519.1054766502,0.549646762506866,3.71140173822659
2697,1662,7915.93232982588,8656.676403097,326.272177319552,3537.08230046741,326.272177319552,16909.7064876,-0.515327920057066,2.19876359527703
2698,490,1439.87831449606,1336.50711222523,104.640056326611,345.751798806876,104.640056326611,1985.20159199471,-0.193793630823851,1.95823116239402
2710,1600,1728.83352054804,1747.91328812275,647.359792291387,394.790432104453,647.359792291387,2649.54499705997,-0.5128570455384,3.0571552645198
2721,4632,10201.8835066597,10628.1309879647,3140.90158554121,2756.13286595331,3140.90158554121,20443.9026673792,-0.0226831490667538,2.18994847525374
2751,4831,8443.59415447502,7457.88747621393,4024.92842696217,2805.24173783687,4024.92842696217,18387.2986050479,0.907925661484144,3.04701766909772
2783,2062,3940.5549028385,3631.13156866022,2520.95942120247,758.669216326288,2520.95942120247,7460.35879373889,0.743147949464525,2.74973143658371
2787,1650,912.383373129303,940.402932542028,162.715351955535,312.710330772319,162.715351955535,1594.5660637762,-0.311955643111078,2.31035179531471
2812,557,585.476213888869,552.630782655307,96.1679761181567,195.071904197682,96.1679761181567,1606.2025557743,1.58474799353634,6.97303677788406
2817,2406,17840.3505973255,19151.9783542281,1427.58364018098,4581.44952269787,1427.58364018098,31718.3102475879,-0.464287966742954,2.06081916735627
2884,2045,1715.94420694613,1440.8093612364,956.309750379363,923.880277412373,956.309750379363,6714.06096071925,2.93745166765932,12.1536969090578
2968,689,178849.392443162,138567.111102192,75981.1471905629,101773.868124869,75981.1471905629,514471.480673782,2.2826719982502,6.77212290789588
2991,2759,43151.2845067002,41109.5046380757,24580.6191868555,9682.43444790598,24580.6191868555,67117.1061698173,0.52069283602873,2.49055478095183
3062,102,1338.45187034659,1287.88552554753,518.82234309709,391.360998831333,518.82234309709,2466.51772249005,1.13643907753667,4.05978369016216
3105,347,206.001106130922,205.928023216304,133.175452757123,44.3530724985645,133.175452757123,376.680120254276,0.951174859573292,4.63088377880272
3121,2396,1473.27390871402,1371.1558162184,90.1882621951222,434.743116148783,90.1882621951222,3229.2892713468,1.48489330238639,5.4897689830222
3138,1783,410.75660885195,288.896561254816,168.451957401755,242.752910110451,168.451957401755,972.937632664463,0.787851743940611,2.00412993242038
3144,3363,13070.5779072915,11733.8656297576,4375.63776244477,5723.00787484666,4375.63776244477,26080.3451759969,0.284286524546468,1.81160506016727
3170,3422,3586.21952591627,3425.59345254784,2450.70862255715,683.806400725367,2450.70862255715,7810.30625054484,1.06053117091776,4.68798676999471
3221,4781,6453.74398945168,6270.91542604627,1174.71792082728,2015.51802457037,1174.71792082728,14494.2350454955,1.32989121014775,5.82206255424492
3226,4759,33735.3024864723,31396.5252139692,3701.39036186061,17656.6917049915,3701.39036186061,99359.0448621744,1.16649165396107,4.71784518473965
3231,1050,6724.34015004069,6801.43611723147,2453.80428182023,729.743204798621,2453.80428182023,7973.7488165368,-2.15615706754684,8.97891185293618
3243,553,263761.885500882,261451.999374981,18290.9361605633,37148.1163305674,18290.9361605633,414929.792077419,-0.0178588563711872,6.79438320430218
3246,2144,1528.74645630392,1508.31650860778,96.8212748220892,745.357386006266,96.8212748220892,4908.83062452226,0.190933791231061,2.76732582944191
3278,3486,2627.09557106839,2578.67423662903,383.990631321752,1102.35014239469,383.990631321752,4960.35086831418,0.0646945049065478,1.73056428390361
3310,3130,2907.59371880576,2680.64705126537,578.909195893642,879.960499056718,578.909195893642,10072.163211955,2.05099317613803,9.02624940876432
3336,2123,3903.71523621016,3586.59983795825,2456.58517913704,929.4456578639,2456.58517913704,6980.72826918207,0.824787011999278,2.74724211221127
3362,966,4444.60899873173,2903.83163183631,1528.0268374676,2152.59684209244,1528.0268374676,8229.90976315213,0.235065968395599,1.41396583030636
3413,3298,3706.60459891535,3398.55184276466,391.398489853266,1064.44364333089,391.398489853266,6957.57640239053,0.947502909347278,3.74186910793766
3416,1704,1155.32324821008,1114.6040667677,635.975672693841,223.151736583025,635.975672693841,1846.24767110453,0.618256711489862,2.48697492450308
3439,1647,1447.28092630634,1528.22332437184,607.003795419472,314.45851217379,607.003795419472,2081.78014339121,-0.882910883031152,3.07956921518865
3497,1366,2377.84135793178,1891.9475765142,991.50503136205,974.99897477029,991.50503136205,8152.46831564512,0.960764266296084,3.44086971555411
3502,2380,698.96058638169,703.588828656744,329.010254584641,175.495019797647,329.010254584641,1241.77621759901,-0.0440648815740427,2.04701419693279
3505,1222,2069.60036920625,1965.93047840664,341.472774875215,489.322418623481,341.472774875215,3748.608110161,0.407348420005555,2.39794940108024
3532,3648,6094.55358606129,5864.14328888107,2094.37834671399,2103.76380669737,2094.37834671399,29043.5133981616,2.22669311440358,16.3805964182265
3580,1628,789.339633776553,774.178095497323,309.71998198041,298.935757063687,309.71998198041,2392.64768878992,0.703220541086977,3.46698118146736
3607,901,1184.32484520352,1059.01686162107,397.51643222039,337.981022799013,397.51643222039,2442.26594223681,0.540034796897545,2.75137696254236
3650,4803,4630.926238177,4870.31314162786,163.088356104672,2537.9211214276,163.088356104672,11642.3310926261,0.189905142537793,2.6042218698529
3734,1333,1495.33273290408,1489.33059105121,327.181237938972,427.339432047571,327.181237938972,4152.11389966511,-0.0508775599173914,6.87656965668937
3735,3525,4040.0195295002,4230.73075030158,550.609257900974,2028.96252032251,550.609257900974,12431.4631956163,0.951894932136473,4.66409913767951
3813,4861,14265.6715935696,13179.4428480815,5464.46594784443,4523.58878338536,5464.46594784443,32900.8890142292,1.13555674619752,3.70476751103019
3814,1782,657.723049848041,668.124045402373,249.07492195155,117.184630794789,249.07492195155,1138.27233551336,-0.975946590071926,5.48434348121701
3835,3694,12417.9237075164,12245.6091141722,5515.47598878034,4517.43036083816,5515.47598878034,26162.7131600036,0.176573147709452,1.88459989822972
3851,2310,3498.42701556491,2953.73336030915,847.947884028863,2343.8964476194,847.947884028863,13049.839757264,1.20459200194758,3.45949640822802
3863,640,693.764835798208,654.184945276085,91.992919733427,151.945128447987,91.992919733427,1367.91814766655,1.28944226532256,6.38789583634089
3897,1223,3055.67219630307,2904.7560085696,692.864295363996,636.075326704754,692.864295363996,4581.32694324113,0.738721048741839,2.87046688619761
3964,2304,1137.24166825728,1117.19009383199,662.096502806212,238.563909830821,662.096502806212,1967.49037619771,0.510360507643834,2.99513364784333
3980,377,92453.549152434,93351.8778132454,11873.6597026809,20024.123499116,11873.6597026809,165679.629723622,-0.303712716027443,3.6948610575296
4029,3677,7868.28447368773,7459.18948115798,4662.29896266941,1912.83255944854,4662.29896266941,15120.5365524783,0.772033655107634,2.98159660529937
4040,2641,1926.30370251075,1819.04355468885,109.592665341699,706.903587052493,109.592665341699,6111.60831850773,0.170977396355501,3.4515350543743
4058,1983,2163.53235413133,1888.96785629926,1455.09851501154,675.571923105662,1455.09851501154,5230.97826986941,1.24992873105173,3.89503217356154
4060,4861,19108.773330275,16380.4731557712,9484.53382090056,8890.18793281605,9484.53382090056,53450.5469801337,2.11071467013114,7.02840652361053
4066,4673,5965.35428341883,5863.98382392,659.392729471328,1414.75202057696,659.392729471328,12786.8216868352,1.26002360510489,6.7134167451884
4087,3943,13353.7817598024,12740.3311216775,8131.15267967581,3367.4484108624,8131.15267967581,26095.0291417135,0.630902328140869,2.76269129306033
4093,3463,13202.2772959107,12149.882273995,4727.81587288328,6459.18285065268,4727.81587288328,35449.0325331183,0.733066873621417,3.16026099813993
4094,783,724.245809821199,664.15614795789,453.168474200948,158.071807034309,453.168474200948,1158.74999075715,1.15610184282033,3.31693955603483
4145,2341,934.870189807087,867.707261900552,415.138292349985,381.254484175337,415.138292349985,2745.59034789353,1.37989741653255,5.25578228983051
4194,2682,3382.01782873889,3417.42544803728,529.55025806283,1410.99631660966,529.55025806283,14656.632044965,0.569695962200968,5.67727855799802
4199,4267,4915.37542380917,4848.54174502834,1225.20525753655,2083.26424439491,1225.20525753655,13954.6576567687,0.170865771994525,1.95464683834029
4213,1284,1313.70461982859,1065.92984963603,674.63260734251,536.098392534571,674.63260734251,2781.42784131846,1.17978402371965,2.92718960535218
4242,2462,7031.61158516689,5871.93001195919,580.016962220509,3265.41443269524,580.016962220509,18269.6135596649,1.62342070755442,4.48058061091782
4245,1198,2127.29647481177,2100.55183262255,113.711698269145,637.241519117215,113.711698269145,7618.15295100903,1.50866654364111,10.3644569370312
4321,3051,7156.11548344569,6509.94958283103,3787.95643940008,2311.49757228688,3787.95643940008,18251.2133093263,1.06721748735456,4.00430873314819
4367,2661,6264.44080243648,6339.27062107872,1245.03239172931,3763.05489687026,1245.03239172931,20775.3028954793,0.386063920253474,2.22590973070523
4423,1905,971.977872939723,869.977759796397,450.309654571305,404.257819231877,450.309654571305,2682.59270088637,0.641671484217278,2.48982091792784
4439,4807,17360.1128930702,16700.0149768243,7670.12640129364,6400.50689353828,7670.12640129364,63974.5173486223,0.888386991015244,4.36519105564573
4503,2290,69354.5193676729,61842.5819393104,31286.5381192469,24251.368140696,31286.5381192469,251172.543186734,0.986794345165336,5.30749040956134
4510,2558,1086.74110227354,833.314321051843,347.615494393206,609.147014300651,347.615494393206,3008.34502567628,1.13631555569094,3.74549875614284
4598,3612,6769.88159419307,6800.46045655077,1235.06136807624,1605.63485204603,1235.06136807624,12471.6860297741,0.422453322966602,3.00714455215767
4601,537,32741.1441187157,17183.0183279417,5044.54106870701,34816.7572973313,5044.54106870701,282671.762149092,2.45437293514844,12.5896882923643
4605,1581,972.717185201745,762.525435202195,314.520399898582,620.016201912159,314.520399898582,4572.0461956406,1.9118402918583,6.98566054821859
4611,2040,7255.2119442088,6768.99720396993,2652.47221270398,1692.15872377268,2652.47221270398,12627.1657864075,0.986055917770697,3.60916634608883
4622,1386,471.734911428861,458.50353697435,270.205710926186,95.4784491115313,270.205710926186,936.742852718235,1.47377577000285,6.12383186166895
4669,1493,1482.23047253719,1304.74368224448,663.314487520867,533.521540144689,663.314487520867,2782.94768140335,0.617975266414452,2.20220389575048
4674,268,43787.3693198034,42716.0907232995,17961.8611713642,11123.9335794835,17961.8611713642,72490.3796600197,0.468363660320381,2.88231944426681
4723,2899,38105.2357531676,32447.1280786823,25056.4888811552,12136.153672431,25056.4888811552,84671.5850400516,1.47193281273126,4.44087170454831
4818,349,3958.72384456921,2765.41849646917,390.279280703544,2812.31776874376,390.279280703544,11023.2563822836,1.28989675855627,3.08722829188606
4839,4833,24634.6018005207,25522.5838187012,6390.29493144063,6295.2473539169,6390.29493144063,61620.9407906017,0.605900904151089,6.6603306386356
4844,1668,1354.62327270423,1353.13781862359,142.158418264074,719.829006634407,142.158418264074,3285.20889033151,0.516966779130906,2.22873218370873
4864,210,178.342463113596,161.180687510886,37.9618053867371,103.882122303543,37.9618053867371,357.011074722176,0.226821988949757,1.66322483062541
4885,2139,3267.18758376658,2349.1415368951,234.559091688212,1979.10648627759,234.559091688212,13537.6019860234,1.34813699128088,3.78832315554317
4941,4401,1171.52446513549,1190.67073292869,154.880636552282,317.317020657356,154.880636552282,2387.96152946093,0.191275976590681,2.81830834486775
4990,4813,3990.18539449994,3592.95034932973,2164.20800551672,1454.15016804164,2164.20800551672,14675.9980770764,2.0378970196154,8.91793243343529
5046,2005,7210.06531931227,6729.85695166765,840.250433800103,3072.91215276158,840.250433800103,24167.062855796,1.24144922603877,4.45542406823065
5047,2949,144509.861276832,136502.362732404,10692.6140737876,70217.8776687387,10692.6140737876,498142.132894783,0.955558538680546,3.85838539692702
5048,151,69160.5724277196,69960.4710460791,4784.63099501247,25482.4548030558,4784.63099501247,162264.0564788,0.420559495020928,6.14118300848122
5071,3573,3732.44003219918,3727.62682887741,219.718790907964,875.282868002606,219.718790907964,6119.43460837813,-0.470159048154052,3.10186372274131
5073,1203,11092.6679643978,10892.3513465693,2555.49517807147,5577.40026159167,2555.49517807147,29329.1603129492,0.968436795927743,4.55906635094606
5087,1582,1960.5573825247,1736.63891057722,910.915178640906,796.516996028831,910.915178640906,4721.38036661451,0.793232560008144,2.41372765372628
5135,643,644.413708641672,676.798264768705,164.586214880242,220.410987905455,164.586214880242,1130.93876669106,0.0685557112710106,2.47448110333743
5179,1137,342.515723211201,359.113437421709,161.29431053633,105.823292034676,161.29431053633,542.961711130697,-0.112729149281298,1.62951602356729
5180,4591,25549.7183375425,24446.6515323534,10617.6225782749,7624.22455567693,10617.6225782749,57096.9961858578,1.03677638943688,4.29372983465669
5229,2695,2412.26566122176,2313.8592042599,982.008537754208,901.012743202376,982.008537754208,6847.74761229306,1.07527138600577,4.40440017256532
5234,4847,2977.05131239814,3136.07939516872,922.888392194954,810.304402933138,922.888392194954,5811.21120949462,-0.307768739691554,2.34231539680416
5301,757,602.234736017625,550.858427196399,325.840703303111,133.106650039688,325.840703303111,950.971253373296,0.777249020399786,2.79246457069661
5439,3465,9874.65494345167,9814.45259078263,1298.52895287494,3692.34244287291,1298.52895287494,20949.9490979018,0.306960178223907,2.59439442701206
5492,1342,1440.15523251119,1462.417851518,275.61584572448,650.707901426442,275.61584572448,4651.75589338645,0.414181119296343,2.98714785204641
5518,3269,1060.79675472259,1040.32461069239,474.793449418892,339.341359636636,474.793449418892,2428.21227927418,0.286378074767774,2.1318944354424
5543,331,1108.09470980898,809.702108470798,94.1798379113891,922.424592663016,94.1798379113891,3803.10982358128,1.80753738036318,4.85549395700154
5568,289,29785.9392490482,29706.2790631126,3488.14738819484,6841.30914128176,3488.14738819484,54547.679548168,0.232922880481677,4.02532490708843
5597,1687,1360.88238780323,1434.6340290145,740.639003117408,427.318161714039,740.639003117408,11414.6789062912,8.74505588438702,193.912613558835
5600,3313,4850.61007378501,4917.85763261437,324.736729938511,1680.89550604298,324.736729938511,8094.25228590343,-0.0558850954968673,2.25195994755844
5606,1211,32959.8818035361,33751.2071416349,2105.51555111697,8849.36318114866,2105.51555111697,52374.6281644189,0.0103234421355101,1.64834567092874
5643,687,6201.20272397453,6125.64742247177,5200.08089826253,633.254681449002,5200.08089826253,8848.51405986532,0.529869606250923,2.87872053825598
5650,4852,59710.4648194379,61818.7862457358,30060.6610935847,15197.7131648972,30060.6610935847,120346.119588121,0.0263342697223852,2.47704825496746
5680,4771,17660.4786526838,15787.4878318793,3821.29990559466,6993.98234973622,3821.29990559466,50485.5109144169,2.01427554956007,8.17444788938051
5691,711,34661.8313098032,31380.5053492363,23165.2793107164,8108.37899854811,23165.2793107164,56008.6142582229,0.687904137626232,2.51020361440998
5723,261,3104.43282693485,3097.20622822762,294.248104740418,458.840383990469,294.248104740418,3861.00071306153,-1.63431099143062,8.73743725736207
5742,4484,3194.47730297176,2905.04078053476,1288.61554232513,1133.27940767716,1288.61554232513,7770.52774356064,1.70007851191945,6.33358471987285
5750,1636,664.29049597733,632.718120305892,111.286074671839,357.962412744064,111.286074671839,2467.63654914198,1.27835204254122,5.33519637189485
5783,1411,946.524683874697,891.949396502956,312.827367821608,314.688963433207,312.827367821608,1569.49286876107,0.297841816680894,1.85732191172332
5860,264,2174.81777451285,1835.58683014245,225.356413973061,692.790579597579,225.356413973061,3353.94095438101,0.204125034845933,1.7292093468475
5862,1687,677.128124617277,439.236894062104,298.355333640082,416.516578728974,298.355333640082,1779.11640607954,1.24953552409972,3.2315192996265
5878,1255,3949.23352549454,3281.59622196992,119.643396293319,1673.83869015313,119.643396293319,10448.4357055418,0.845434800456739,2.77526450595754
5959,432,4806.62166539311,4577.7039251115,2283.88301051845,1099.14613222965,2283.88301051845,10457.8599959593,2.44546354845423,10.5802418773012
6008,2649,15956.5275656099,15067.7838665004,3543.3825753353,3946.62392305024,3543.3825753353,31654.0272751758,0.340672807843698,2.06333789954964
6034,107,355.911375973279,329.300273715388,24.6486755629781,84.323916327754,24.6486755629781,678.145482733888,1.34935980059246,9.1238344269988
6066,4855,40635.6367950684,38849.0615822042,23125.81725009,10365.1137613197,23125.81725009,92182.4317609706,0.827710206732972,3.28946795842814
6078,1427,748.081081792202,727.998091596173,489.833466710474,157.26956948225,489.833466710474,1175.93976530973,0.634566387117849,2.76788428114647
6081,1870,2316.98779519624,1935.51582090163,665.367327345593,903.633097824863,665.367327345593,5473.98128417393,0.615975035937571,2.46307873801628
6097,1686,2264.21420410697,1958.71234185064,419.789361357771,988.769270788737,419.789361357771,5755.60256301292,0.915948090010352,2.61220351924736
6104,4870,7913.60450653289,7618.72806302876,4148.1318214476,1790.35784619686,4148.1318214476,22354.7635357959,1.31620100120152,6.24789018083934
6135,1732,3817.84246866114,3857.53932201691,219.232930181989,1315.71353308723,219.232930181989,8216.21256732599,-0.0803158487556036,2.58936099983642
6136,4667,3588.23828751626,3540.41229814968,196.01408203125,1048.93211868138,196.01408203125,9085.8410024372,0.689904030566966,3.96668417763011
6266,2980,15834.9745619449,15093.8979244023,246.761339092871,5159.68340047825,246.761339092871,28953.1683666122,0.526774798495258,2.42807266926665
6268,935,12030.6401867502,12437.3155171074,5470.11610859814,2420.14181997833,5470.11610859814,17085.5908782151,0.104030149637728,2.15706710319015
6307,386,2103.60227722016,1511.79240246637,1.29308593368251,1941.87075723265,1.29308593368251,9610.56448427534,1.572387350857,5.06346443138975
6334,512,1222.23482671769,1106.84426306914,41.6659267049945,382.275279628806,41.6659267049945,2740.5603672163,1.32871675932513,5.25261678432948
6335,268,1077.92718052605,1184.40126599968,249.793437951791,260.925680702495,249.793437951791,1380.24823697178,-1.59653897946876,4.53185986472309
6338,833,755.717517014425,673.776844964387,127.034936283105,330.530130544454,127.034936283105,2176.26404521353,1.10471459883765,3.53110247359533
6375,3466,3020.85775217194,2889.07646477524,1338.13404596898,589.063538925408,1338.13404596898,6338.17380537119,0.794845109493426,3.69096167360336
6435,2148,4081.01709691253,3949.93672267406,2978.76575471115,683.012583895391,2978.76575471115,7608.73838632691,0.914128488778324,4.3254592278964
6494,4465,12414.9304010391,11521.5701365383,3213.2746334335,4855.66380464973,3213.2746334335,39023.2715192396,0.997698401185869,4.12641615848138
6502,3696,6153.82284831736,5728.53827229172,497.154465732532,1445.35791039277,497.154465732532,23730.4664016519,1.40166789365516,9.19588330106352
6506,3492,12058.1998785611,11773.2125657816,5976.57411634803,3394.86330153775,5976.57411634803,22950.0253733029,0.598692209212181,2.91132500647923
6512,328,4527.54359358186,3919.49640461488,3274.3537283138,1342.22938032408,3274.3537283138,9238.83404091937,1.4998914583085,4.21131474347572
6529,397,3132.64491172559,2721.11738114582,128.529521947946,1638.32537208818,128.529521947946,6999.05068314479,0.523842261811719,1.9340055235464
6649,1770,945.414219903201,944.83841380814,603.308539604558,205.701243584607,603.308539604558,2134.79955238526,1.2409322941265,6.59067842283867
6653,1952,3648.57733438097,2956.00269625273,1407.69606484062,1783.64095713922,1407.69606484062,14311.043620738,2.06447044123693,7.39990275024185
6669,4524,3619.11615523253,3207.22292891692,1111.2643989762,1672.2954575342,1111.2643989762,10819.8471006491,1.38611985284745,4.63500450414305
6730,2660,8358.91343516925,7730.13022998444,5041.1420441562,2632.03781874678,5041.1420441562,18446.0648170308,1.58943384256485,5.28680352957499
6733,2526,2795.24346845631,2916.20328265829,1187.69241323653,695.656363685304,1187.69241323653,4958.8272113773,-0.119345502361847,2.64570145549903
6742,2015,10312.4303905446,9141.94924154349,1106.16383467343,3554.81710154627,1106.16383467343,18442.0407268073,0.482813798728449,1.93014891545674
6768,2393,685.672961554022,656.784071087952,83.2712346423568,163.860627274868,83.2712346423568,1462.64575018738,1.03589031444429,3.93272517073186
6771,1259,2674.57795502978,2652.835794668,1575.08044314933,256.37955387533,1575.08044314933,3962.54509218894,-0.659414848513244,5.78949315226302
6774,3686,9849.29039384022,9318.93257470753,5659.53027065014,2801.32005461734,5659.53027065014,27550.254742735,1.459022729371,6.08388224019245
6781,4819,7765.56713887819,6995.95999867183,4638.59639970696,2534.17271666556,4638.59639970696,18588.188079717,1.27170374624872,3.91559171910331
6821,3630,823.606506379591,794.464856768836,294.961158111528,173.194063749845,294.961158111528,1743.15483787001,0.318079262087736,3.25663514222706
6829,3524,10725.4071332564,10518.3438468455,1140.2547649938,3146.12250644948,1140.2547649938,22357.9155749995,0.632177923887603,3.45113480660471
6865,851,1100.86105480684,1168.60562553876,378.468403193325,235.592636515671,378.468403193325,2347.00742877161,0.406187740044158,4.56555347154863
6946,2942,3481.66150286852,2977.5319391171,153.755967805858,1744.47753458542,153.755967805858,14865.5679019689,2.4953988345246,9.34860076127993
6972,1308,1230.73606964464,1076.85398072658,542.399933114216,443.207689105165,542.399933114216,3380.25357097246,0.991812280223429,3.14992281165424
7017,3250,10024.9801379068,9292.94163957205,2689.58754047871,4878.17293208646,2689.58754047871,29910.3277678666,0.459499058690679,2.40287196303611
7063,1143,4750.32293169888,3884.19737694708,350.915765851726,2171.8326122705,350.915765851726,18757.7632025845,1.49450111265938,5.96424563934856
