date,Pi,Pi_hat,epsilon_101
1990-07-31,0.460830308619418,0.38111920693688,0.0797111016825382
1990-08-31,0.839379212846862,0.393360348760979,0.446018864085883
1990-09-30,0.681562653506004,0.506502285363916,0.175060368142088
1990-10-31,0.676948805524658,0.541870737247257,0.135078068277401
1990-11-30,0.224635062637402,0.565283654294832,-0.340648591657431
1990-12-31,0.373274042968392,0.456646779735759,-0.0833727367673672
1991-01-31,0.371885887873698,0.421887066622426,-0.050001178748728
1991-02-28,0.0742115061888493,0.397240637076002,-0.323029130887152
1991-03-31,0,0.29778616039605,-0.29778616039605
1991-04-30,0.222304648794645,0.20785976523442,0.0144448835602255
1991-05-31,0.36941305401421,0.206514953350576,0.162898100663633
1991-06-30,0.294551022975697,0.246223995092569,0.0483270278831274
1991-07-31,0.146950797935998,0.253256336744954,-0.106305538808956
1991-08-31,0.293255342127772,0.217381391292112,0.0758739508356599
1991-09-30,0.292397869143528,0.232765701050072,0.0596321680934566
1991-10-31,0.145878946365987,0.24326727923762,-0.0973883328716331
1991-11-30,0.436364328777349,0.210112695674104,0.226251633103245
1991-12-31,0.289855275401126,0.26723468665974,0.0226205887413856
1992-01-31,0.0723327337143248,0.266624664999146,-0.194291931284821
1992-02-29,0.216684808509029,0.206094881253886,0.0105899272551437
1992-03-31,0.360101217359438,0.203730208087204,0.156371009272233
1992-04-30,0.215439939702645,0.241707228412928,-0.0262672887102836
1992-05-31,0.214976793649244,0.228244255819978,-0.0132674621707339
1992-06-30,0.285918708004516,0.218718901178608,0.067199806825908
1992-07-31,0.285103543083908,0.231672109191145,0.0534314338927634
1992-08-31,0.213295495014159,0.240488427538676,-0.0271929325245176
1992-09-30,0.212841513482613,0.226800977527635,-0.0139594640450215
1992-10-31,0.424328783786642,0.217121466122997,0.207207317663645
1992-11-30,0.28188884064202,0.268801367299563,0.0130874733424569
1992-12-31,0.140646999275183,0.265517017039196,-0.124870017764013
1993-01-31,0.350754480967734,0.224197741020317,0.126556739947416
1993-02-28,0.209863665692098,0.253411301108859,-0.0435476354167606
1993-03-31,0.139664827172104,0.234873107474122,-0.0952082803020178
1993-04-30,0.348311045282018,0.20253638957334,0.145774655708678
1993-05-31,0.277777956390215,0.237616162890397,0.0401617934998181
1993-06-30,0.0693240928976708,0.242613333530352,-0.173289240632681
1993-07-31,0.138504177266148,0.188503244649424,-0.049999067383276
1993-08-31,0.207397239912917,0.169848741900231,0.0375484980126861
1993-09-30,0.138026246895827,0.17586352919971,-0.0378372823038829
1993-10-31,0.412939334201111,0.160893949560995,0.252045384640116
1993-11-30,0.274348594575083,0.226406576050701,0.0479420185243822
1993-12-31,0.205268631774226,0.233841280664935,-0.028572648890709
1994-01-31,0,0.219943242267334,-0.219943242267334
1994-02-28,0.273037712285733,0.153524094745645,0.119513617540088
1994-03-31,0.272294245845588,0.182605866945738,0.0896883788998499
1994-04-30,0.06795786873839,0.202700006387307,-0.134742137648917
1994-05-31,0.203596948509876,0.160265565310177,0.0433313831996993
1994-06-30,0.270819393687956,0.168124246026596,0.102695147661359
1994-07-31,0.3374961016526,0.192184071999601,0.145312029652999
1994-08-31,0.403497521217908,0.227401777299031,0.176095743918877
1994-09-30,0.201139859968564,0.27022128071657,-0.0690814207480067
1994-10-31,0.0669568153572223,0.244196269129211,-0.177239453771989
1994-11-30,0.267379838440221,0.188954054417805,0.078425784022415
1994-12-31,0.200066755629697,0.205773241122253,-0.00570648549255642
1995-01-31,0.266134554951408,0.198913938839766,0.067220616111642
1995-02-28,0.265428158487272,0.212381322385954,0.0530468361013183
1995-03-31,0.198609797162932,0.221586597907559,-0.0229768007446264
1995-04-30,0.396040121609714,0.209549354363847,0.186490767245866
1995-05-31,0.197433430371761,0.255699423017708,-0.0582659926459475
1995-06-30,0.197044398729874,0.233035638295493,-0.0359912395656193
1995-07-31,0.131147559781066,0.217108440183698,-0.0859608804026321
1995-08-31,0.196399408466002,0.187782933145601,0.00861647532040111
1995-09-30,0.130718972862142,0.185343070105918,-0.0546240972437755
1995-10-31,0.260926436361385,0.165491745284528,0.0954346910768564
1995-11-30,0.13020835172982,0.187613004244382,-0.0574046525145618
1995-12-31,0.130039030028356,0.166935107131745,-0.0368960771033893
1996-01-31,0.518471673418689,0.152454800465942,0.366016872952748
1996-02-29,0.193735934022618,0.249675705814258,-0.0559397717916404
1996-03-31,0.322061470004216,0.227809321296591,0.0942521487076252
1996-04-30,0.385109590209747,0.248004036380601,0.137105553829146
1996-05-31,0.192000058982443,0.279521208551507,-0.087521149569064
1996-06-30,0.191632125076428,0.248162343639104,-0.056530218562676
1996-07-31,0.191265598633299,0.226171662367998,-0.0349060637346991
